Unnamed: 0,상가업소번호,brand,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,지번본번지,지번부번지,지번주소,도로명코드,도로명,도로명주소,층정보,경도,위도,place_id,월간 검색량,블로그누적발행
9524,MA010120220806653143,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11560,영등포구,11560515,영등포본동,1156010100,영등포동,1156010100106180283,618.0,283.0,서울특별시 영등포구 영등포동 618-283,115604154761,서울특별시 영등포구 영신로19길,서울특별시 영등포구 영신로19길 30-3,,126.904761352345,37.5135386385476,11763100,20.0,76.0
9526,MA010120220803962823,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11740,강동구,11740685,길동,1174010500,길동,1174010500103920002,392.0,2.0,서울특별시 강동구 길동 392-2,117404172235,서울특별시 강동구 양재대로116길,서울특별시 강동구 양재대로116길 20,,127.141434373602,37.5383599972188,11762307,60.0,361.98
9527,MA010120220803963052,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11305,강북구,11305660,인수동,1130510300,수유동,1130510300106050374,605.0,374.0,서울특별시 강북구 수유동 605-374,113053108001,서울특별시 강북구 삼각산로,서울특별시 강북구 삼각산로 110,1.0,127.016349544776,37.640634121713,20936897,20.0,63.0
9531,MA010120220807825596,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11680,강남구,11680521,논현1동,1168010800,논현동,1168010800101380023,138.0,23.0,서울특별시 강남구 논현동 138-23,116804166012,서울특별시 강남구 강남대로124길,서울특별시 강남구 강남대로124길 45,1.0,127.025821756766,37.5098620738592,38623517,40.0,471.0
9534,MA010120220803148742,투다리,투다리오금역점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11710,송파구,11710620,가락본동,1171010700,가락동,1171010700100080001,8.0,1.0,서울특별시 송파구 가락동 8-1,117104169468,서울특별시 송파구 중대로23길,서울특별시 송파구 중대로23길 20,1.0,127.12580528919,37.5026349153963,1097653409,30.0,174.99
9535,MA010120220800731056,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11260,중랑구,11260690,신내2동,1126010600,신내동,1126010600106480000,648.0,,서울특별시 중랑구 신내동 648,112603106007,서울특별시 중랑구 신내로,서울특별시 중랑구 신내로 225,,127.091360778687,37.6169670149357,33913614,20.0,88.0
9536,MA010120220800260331,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11170,용산구,11170555,청파동,1117011100,청파동3가,1117011100100550003,55.0,3.0,서울특별시 용산구 청파동3가 55-3,111703101023,서울특별시 용산구 청파로,서울특별시 용산구 청파로 271,,126.970545554343,37.5438109788992,38623512,20.0,14.0
9544,MA010120220803903029,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11290,성북구,11290630,정릉2동,1129013300,정릉동,1129013300104110038,411.0,38.0,서울특별시 성북구 정릉동 411-38,112903107004,서울특별시 성북구 보국문로,서울특별시 성북구 보국문로 28,1.0,127.010826834704,37.6069918965221,20087273,20.0,26.0
9546,MA010120220803830069,투다리,투다리대치,본점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11680,강남구,11680600,대치1동,1168010600,대치동,1168010600110190013,1019.0,13.0,서울특별시 강남구 대치동 1019-13,116803122005,서울특별시 강남구 삼성로,서울특별시 강남구 삼성로 231,1.0,127.060987457412,37.4978207298529,1330905621,100.0,485.0
9547,MA010120220800216713,투다리,투다리서강점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11440,마포구,11440600,대흥동,1144011000,노고산동,1144011000100310110,31.0,110.0,서울특별시 마포구 노고산동 31-110,114404139012,서울특별시 마포구 고산길,서울특별시 마포구 고산길 16,,126.938107116737,37.5534841665793,38623510,20.0,19.0
9550,MA0101202503A0026543,투다리,투다리한영점,,I2,음식,I211,주점,I21104,요리 주점,I56193,치킨 전문점,11,서울특별시,11740,강동구,11740540,명일2동,1174010100,명일동,1174010100102490004,249.0,4.0,서울특별시 강동구 명일동 249-4,117403016054,서울특별시 강동구 구천면로,서울특별시 강동구 구천면로 496,1.0,127.153381917666,37.5490038970844,1035238447,20.0,71.0
9556,MA010120220804014665,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11710,송파구,11710570,오금동,1171011200,오금동,1171011200100170011,17.0,11.0,서울특별시 송파구 오금동 17-11,117104169452,서울특별시 송파구 위례성대로20길,서울특별시 송파구 위례성대로20길 32,1.0,127.126957967723,37.5087965541681,31116238,20.0,60.0
9557,MA010120220800558717,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11410,서대문구,11410720,북가좌2동,1141011900,북가좌동,1141011900101030002,103.0,2.0,서울특별시 서대문구 북가좌동 103-2,114103112003,서울특별시 서대문구 거북골로,서울특별시 서대문구 거북골로 152,,126.912968902312,37.575587765007,38623514,20.0,31.0
9558,MA010120220804256872,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11710,송파구,11710600,석촌동,1171010500,석촌동,1171010500100210006,21.0,6.0,서울특별시 송파구 석촌동 21-6,117104169183,서울특별시 송파구 백제고분로33길,서울특별시 송파구 백제고분로33길 26,,127.098926032198,37.5049670563805,37891045,20.0,97.0
9561,MA010120220800426445,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11590,동작구,11590560,상도4동,1159010200,상도동,1159010200101880031,188.0,31.0,서울특별시 동작구 상도동 188-31,115903119005,서울특별시 동작구 상도로,서울특별시 동작구 상도로 150,,126.936090624375,37.5028558084087,86732604,20.0,107.0
9566,MA0101202503A0060622,투다리,투다리,연신내점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11380,은평구,11380570,대조동,1138010600,대조동,1138010600101970016,197.0,16.0,서울특별시 은평구 대조동 197-16,113804133157,서울특별시 은평구 연서로26길,서울특별시 은평구 연서로26길 3-8,1.0,126.920452342289,37.6175071523128,1772298298,20.0,51.0
9569,MA010120220800727033,투다리,투다리구로역점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11530,구로구,11530560,구로5동,1153010200,구로동,1153010200105700115,570.0,115.0,서울특별시 구로구 구로동 570-115,115303116007,서울특별시 구로구 새말로,서울특별시 구로구 새말로 18-31,2.0,126.883300057598,37.501788306418,11763037,20.0,129.0
9572,MA0101202409A0184927,투다리,투다리개롱역점,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11710,송파구,11710632,가락2동,1171010700,가락동,1171010700101690000,169.0,,서울특별시 송파구 가락동 169,117104169402,서울특별시 송파구 오금로44나길,서울특별시 송파구 오금로44나길 17,1.0,127.135306549989,37.4971463013303,33920106,30.0,174.99
9574,MA0101202409A0229826,투다리,투다리망원한강공원점,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11440,마포구,11440700,망원2동,1144012300,망원동,1144012300104530007,453.0,7.0,서울특별시 마포구 망원동 453-7,114403113008,서울특별시 마포구 방울내로,서울특별시 마포구 방울내로 1,1.0,126.89853900939,37.5562498875747,1184932894,40.0,1046.0
9578,MA010120220804088270,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11740,강동구,11740610,천호2동,1174010900,천호동,1174010900102890063,289.0,63.0,서울특별시 강동구 천호동 289-63,117403124003,서울특별시 강동구 상암로,서울특별시 강동구 상암로 68-1,,127.130680685724,37.5486437740383,11763033,20.0,177.0
9579,MA010120220804008108,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11680,강남구,11680531,논현2동,1168010800,논현동,1168010800102320001,232.0,1.0,서울특별시 강남구 논현동 232-1,116804166564,서울특별시 강남구 언주로113길,서울특별시 강남구 언주로113길 19,,127.035718003797,37.5090305716981,38623517,40.0,471.0
9581,MA010120220804086363,투다리,투다리,길동점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11740,강동구,11740685,길동,1174010500,길동,1174010500101240006,124.0,6.0,서울특별시 강동구 길동 124-6,117404172396,서울특별시 강동구 천호대로197길,서울특별시 강동구 천호대로197길 33,,127.146637343565,37.5374346315802,11762307,60.0,361.98
9582,MA0101202406A0364631,투다리,투다리연신내,로데오점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11380,은평구,11380551,갈현1동,1138010400,갈현동,1138010400104310017,431.0,17.0,서울특별시 은평구 갈현동 431-17,113804133160,서울특별시 은평구 연서로29길,서울특별시 은평구 연서로29길 22-9,1.0,126.917652107514,37.6198027501678,1238968636,20.0,103.0
9585,MA0101202406A0070411,투다리,투다리,고덕점,I2,음식,I211,주점,I21104,요리 주점,I56213,생맥주 전문점,11,서울특별시,11740,강동구,11740550,고덕1동,1174010200,고덕동,1174010200106500004,650.0,4.0,서울특별시 강동구 고덕동 650-4,117404172031,서울특별시 강동구 고덕로61길,서울특별시 강동구 고덕로61길 106,1.0,127.151660327902,37.559430656285,1105083671,30.0,89.01
9586,MA0101202504A0024975,투다리,투다리신촌,1호점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11410,서대문구,11410585,신촌동,1141011600,창천동,1141011600100570025,57.0,25.0,서울특별시 서대문구 창천동 57-25,114104136242,서울특별시 서대문구 연세로5나길,서울특별시 서대문구 연세로5나길 10,1.0,126.935682197736,37.5570598307477,1511895794,20.0,222.0
9588,MA0101202409A0066325,투다리,투다리한우물점,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11740,강동구,11740560,고덕2동,1174010200,고덕동,1174010200102530003,253.0,3.0,서울특별시 강동구 고덕동 253-3,117404172202,서울특별시 강동구 아리수로74길,서울특별시 강동구 아리수로74길 35-33,1.0,127.162709708227,37.5608485297522,11763592,30.0,89.01
9589,MA0101202409A0093090,투다리,투다리시흥,사거리점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11545,금천구,11545670,시흥1동,1154510300,시흥동,1154510300108880006,888.0,6.0,서울특별시 금천구 시흥동 888-6,115454151317,서울특별시 금천구 시흥대로52길,서울특별시 금천구 시흥대로52길 38,1.0,126.902261244865,37.4530699268896,1382584954,20.0,85.0
9591,MA0101202409A0113479,투다리,투다리역말,사거리점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11380,은평구,11380625,역촌동,1138010800,역촌동,1138010800100450043,45.0,43.0,서울특별시 은평구 역촌동 45-43,113803111006,서울특별시 은평구 연서로,서울특별시 은평구 연서로 81,1.0,126.915050836453,37.6063671666303,1518353807,30.0,96.0
9594,MA010120220800689384,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11200,성동구,11200690,성수2가3동,1120011500,성수동2가,1120011500102890251,289.0,251.0,서울특별시 성동구 성수동2가 289-251,112004109397,서울특별시 성동구 아차산로7길,서울특별시 성동구 아차산로7길 10-1,2.0,127.05462196263,37.5461085770929,11762846,20.0,81.0
9596,MA010120220809367531,투다리,투다리,이대점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11410,서대문구,11410585,신촌동,1141011200,대현동,1141011200101040036,104.0,36.0,서울특별시 서대문구 대현동 104-36,114103005057,서울특별시 서대문구 신촌로,서울특별시 서대문구 신촌로 149,1.0,126.942495529372,37.5568651262505,1511895794,20.0,48.0
9597,MA010120220806478644,투다리,투다리수서점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11680,강남구,11680750,수서동,1168011500,수서동,1168011500107140000,714.0,,서울특별시 강남구 수서동 714,116804166081,서울특별시 강남구 광평로51길,서울특별시 강남구 광평로51길 8,,127.102488521688,37.488367483961,9680115,20.0,30.0
9605,MA0101202310A0026940,투다리,투다리역촌역점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11380,은평구,11380570,대조동,1138010600,대조동,1138010600101790051,179.0,51.0,서울특별시 은평구 대조동 179-51,113804133269,서울특별시 은평구 진흥로11길,서울특별시 은평구 진흥로11길 1-9,1.0,126.922785286018,37.6069040643164,1055293027,20.0,51.0
9606,MA0101202406A0203368,투다리,투다리광흥창점,,I2,음식,I211,주점,I21104,요리 주점,I56122,일식 음식점업,11,서울특별시,11440,마포구,11440630,신수동,1144011300,구수동,1144011300100570010,57.0,10.0,서울특별시 마포구 구수동 57-10,114403113021,서울특별시 마포구 창전로,서울특별시 마포구 창전로 42,1.0,126.93234208476,37.5461198474119,1362191069,20.0,10.0
9608,MA0101202406A0481790,투다리,투다리,로데오점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11470,양천구,11470650,신정4동,1147010100,신정동,1147010100109110004,911.0,4.0,서울특별시 양천구 신정동 911-4,114703114011,서울특별시 양천구 신정중앙로,서울특별시 양천구 신정중앙로 58,1.0,126.85799899156,37.5268985919318,39168395,20.0,171.0
9609,MA0101202406A0334324,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11680,강남구,11680510,신사동,1168010700,신사동,1168010700105690026,569.0,26.0,서울특별시 강남구 신사동 569-26,116804166153,서울특별시 강남구 논현로161길,서울특별시 강남구 논현로161길 14,1.0,127.027059553307,37.5235930907637,1648301419,20.0,355.0
9611,MA0101202406A0377988,투다리,투다리,용강점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11440,마포구,11440590,용강동,1144010500,용강동,1144010500105020000,502.0,,서울특별시 마포구 용강동 502,114404139597,서울특별시 마포구 토정로31길,서울특별시 마포구 토정로31길 23,1.0,126.941477546043,37.5416287419121,1028931059,20.0,85.0
9612,MA0101202406A0185133,투다리,투다리수락산역점,,I2,음식,I211,주점,I21104,요리 주점,I56213,생맥주 전문점,11,서울특별시,11350,노원구,11350630,상계1동,1135010500,상계동,1135010500111320023,1132.0,23.0,서울특별시 노원구 상계동 1132-23,113504130242,서울특별시 노원구 동일로241길,서울특별시 노원구 동일로241길 36,1.0,127.054468953874,37.6777701549451,1081565572,20.0,82.0
9614,MA0101202406A0195352,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11410,서대문구,11410660,홍은1동,1141011800,홍은동,1141011800100480167,48.0,167.0,서울특별시 서대문구 홍은동 48-167,114104136402,서울특별시 서대문구 통일로42길,서울특별시 서대문구 통일로42길 10,1.0,126.942207910319,37.5922200141218,1633955223,30.0,69.99000000000001
9617,MA010120220800006890,투다리,이원투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110680,창신2동,1111017400,창신동,1111017400105830095,583.0,95.0,서울특별시 종로구 창신동 583-95,111104100453,서울특별시 종로구 창신길,서울특별시 종로구 창신길 80-6,,127.01078825308,37.5750877664262,11763445,20.0,70.0
9620,MA010120220809294139,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11710,송파구,11710641,문정1동,1171010800,문정동,1171010800100400008,40.0,8.0,서울특별시 송파구 문정동 40-8,117104169071,서울특별시 송파구 동남로4길,서울특별시 송파구 동남로4길 22,1.0,127.124559951203,37.4882291448752,1499542160,40.0,234.0
9624,MA010120220804082221,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11740,강동구,11740580,암사2동,1174010700,암사동,1174010700105030014,503.0,14.0,서울특별시 강동구 암사동 503-14,117404172139,서울특별시 강동구 상암로5길,서울특별시 강동구 상암로5길 24,,127.127471527135,37.5513863156626,11763036,40.0,135.0
9625,MA010120220801318207,투다리,투다리정,다운점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11710,송파구,11710646,장지동,1171010800,문정동,1171010800101150006,115.0,6.0,서울특별시 송파구 문정동 115-6,117104169239,서울특별시 송파구 새말로19길,서울특별시 송파구 새말로19길 20,1.0,127.131184906293,37.4876273096318,20627148,40.0,234.0
9626,MA010120220803134815,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11440,마포구,11440585,도화동,1144010400,도화동,1144010400103420000,342.0,,서울특별시 마포구 도화동 342,114404139062,서울특별시 마포구 도화2길,서울특별시 마포구 도화2길 6,,126.948686336913,37.5401995048095,11762532,30.0,158.01000000000002
9627,MA010120220804089691,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11740,강동구,11740600,천호1동,1174010900,천호동,1174010900103930001,393.0,1.0,서울특별시 강동구 천호동 393-1,117403016054,서울특별시 강동구 구천면로,서울특별시 강동구 구천면로 254,,127.131711732581,37.5429302979426,11763033,20.0,177.0
9631,MA0101202306A0051573,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11170,용산구,11170700,보광동,1117013600,보광동,1117013600102160056,216.0,56.0,서울특별시 용산구 보광동 216-56,111703102011,서울특별시 용산구 장문로,서울특별시 용산구 장문로 98,1.0,127.000373325242,37.5260018662155,11762655,20.0,97.0
9632,MA0101202306A0047225,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11500,강서구,11500620,공항동,1150010800,공항동,1150010800100530026,53.0,26.0,서울특별시 강서구 공항동 53-26,115003115006,서울특별시 강서구 송정로,서울특별시 강서구 송정로 64,1.0,126.810082572415,37.5604204711911,38623533,20.0,45.0
9637,MA0101202308A0079630,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11260,중랑구,11260690,신내2동,1126010600,신내동,1126010600106480000,648.0,,서울특별시 중랑구 신내동 648,112603106007,서울특별시 중랑구 신내로,서울특별시 중랑구 신내로 225,,127.091360778687,37.6169670149357,33913614,20.0,88.0
9644,MA0101202310A0008233,투다리,투다리염창역점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11470,양천구,11470520,목2동,1147010200,목동,1147010200105130021,513.0,21.0,서울특별시 양천구 목동 513-21,114703114007,서울특별시 양천구 목동중앙북로,서울특별시 양천구 목동중앙북로 85,1.0,126.872774469821,37.5464761415217,1303376300,70.0,682.01
9645,MA0101202310A0017603,투다리,투다리,구파발점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11380,은평구,11380690,진관동,1138011400,진관동,1138011400101000005,100.0,5.0,서울특별시 은평구 진관동 100-5,113803111009,서울특별시 은평구 진관1로,서울특별시 은평구 진관1로 21-39,1.0,126.91856559452,37.6338587733013,2057633951,20.0,18.0
9651,MA0101202311A0039588,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11500,강서구,11500611,발산1동,1150010600,내발산동,1150010600107540002,754.0,2.0,서울특별시 강서구 내발산동 754-2,115003115007,서울특별시 강서구 수명로,서울특별시 강서구 수명로 31,1.0,126.82314615664,37.5497729624913,1419163382,20.0,33.0
9655,MA010120220800789238,투다리,투다리,잠원점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11650,서초구,11650540,잠원동,1165010600,잠원동,1165010600100390004,39.0,4.0,서울특별시 서초구 잠원동 39-4,116504163460,서울특별시 서초구 신반포로47길,서울특별시 서초구 신반포로47길 33-3,1.0,127.019047335813,37.511980720944,1648301419,20.0,59.0
9657,MA010120220803774096,투다리,투다리자양,본점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215820,자양1동,1121510500,자양동,1121510500106160015,616.0,15.0,서울특별시 광진구 자양동 616-15,112154112416,서울특별시 광진구 자양로13길,서울특별시 광진구 자양로13길 104,,127.079672198833,37.532453194023,38008590,70.0,261.03000000000003
9659,MA010120220800980465,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100100420005,42.0,5.0,서울특별시 금천구 가산동 42-5,115454151225,서울특별시 금천구 벚꽃로38길,서울특별시 금천구 벚꽃로38길 29,,126.884460821776,37.4824178000663,31704963,20.0,106.0
9662,MA010120220800481421,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11500,강서구,11500540,화곡1동,1150010300,화곡동,1150010300109030017,903.0,17.0,서울특별시 강서구 화곡동 903-17,115004145080,서울특별시 강서구 강서로7길,서울특별시 강서구 강서로7길 5,1.0,126.847483690345,37.529606503727,1419163382,20.0,149.0
9677,MA0101202306A0030560,투다리,투다리,불광점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11380,은평구,11380570,대조동,1138010600,대조동,1138010600100150020,15.0,20.0,서울특별시 은평구 대조동 15-20,113803000008,서울특별시 은평구 통일로,서울특별시 은평구 통일로 715-10,1.0,126.929702075786,37.6099447212131,1772298298,20.0,51.0
9679,MA0101202306A0023656,투다리,투다리크라운빌점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11530,구로구,11530510,신도림동,1153010100,신도림동,1153010100104190004,419.0,4.0,서울특별시 구로구 신도림동 419-4,115304148116,서울특별시 구로구 경인로63길,서울특별시 구로구 경인로63길 11,1.0,126.885224994606,37.5076287043255,1249130122,20.0,37.0
9682,MA0101202302A0077256,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11680,강남구,11680531,논현2동,1168010800,논현동,1168010800102320001,232.0,1.0,서울특별시 강남구 논현동 232-1,116804166564,서울특별시 강남구 언주로113길,서울특별시 강남구 언주로113길 19,1.0,127.035718003797,37.5090305716981,38623517,40.0,471.0
9689,MA0101202305A0164529,투다리,투다리,명일점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11740,강동구,11740530,명일1동,1174010100,명일동,1174010100103360020,336.0,20.0,서울특별시 강동구 명일동 336-20,117404172251,서울특별시 강동구 양재대로134길,서울특별시 강동구 양재대로134길 19,1.0,127.144733824554,37.5477624268551,1035238447,20.0,71.0
9695,MA0101202305A0004121,투다리,투다리강일점,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11740,강동구,11740515,강일동,1174011000,강일동,1174011000106790003,679.0,3.0,서울특별시 강동구 강일동 679-3,117403000035,서울특별시 강동구 아리수로,서울특별시 강동구 아리수로 419,1.0,127.173730444327,37.56437373971,1410502929,30.0,0.0
9706,MA0101202307A0052654,투다리,투다리신수점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11440,마포구,11440630,신수동,1144011100,신수동,1144011100100930214,93.0,214.0,서울특별시 마포구 신수동 93-214,114403113001,서울특별시 마포구 광성로,서울특별시 마포구 광성로 37,1.0,126.937351839507,37.5499428458176,1939007632,20.0,64.0
9707,MA010120220804175433,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11650,서초구,11650651,양재1동,1165010200,양재동,1165010200100080006,8.0,6.0,서울특별시 서초구 양재동 8-6,116504163016,서울특별시 서초구 강남대로34길,서울특별시 서초구 강남대로34길 43,1.0,127.038238645883,37.4837925871281,11763050,20.0,145.0
9712,MA010120220800496512,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11500,강서구,11500570,화곡4동,1150010300,화곡동,1150010300107810009,781.0,9.0,서울특별시 강서구 화곡동 781-9,115004145166,서울특별시 강서구 곰달래로60길,서울특별시 강서구 곰달래로60길 11,,126.863228087535,37.5317341285719,1419163382,20.0,149.0
9713,MA010120220808126378,투다리,투다리거여역점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11710,송파구,11710532,거여2동,1171011300,거여동,1171011300100360006,36.0,6.0,서울특별시 송파구 거여동 36-6,117103123014,서울특별시 송파구 오금로,서울특별시 송파구 오금로 515,1.0,127.146166271178,37.4931599271141,1586082919,30.0,81.0
9716,MA010120220804237206,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11710,송파구,11710562,방이2동,1171011100,방이동,1171011100100620000,62.0,,서울특별시 송파구 방이동 62,117104169429,서울특별시 송파구 올림픽로32길,서울특별시 송파구 올림픽로32길 24,,127.109445798186,37.5139047503999,1287787447,60.0,535.98
9719,MA0101202212A0036727,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100040007,4.0,7.0,서울특별시 영등포구 영등포동3가 4-7,115604154725,서울특별시 영등포구 영등포로46길,서울특별시 영등포구 영등포로46길 4,1.0,126.907650281971,37.5189649726438,1695228763,20.0,41.0
9720,MA010120220803927746,투다리,투다리,남구로점,I2,음식,I211,주점,I21104,요리 주점,I56122,일식 음식점업,11,서울특별시,11530,구로구,11530550,구로4동,1153010200,구로동,1153010200107700014,770.0,14.0,서울특별시 구로구 구로동 770-14,115304148211,서울특별시 구로구 구로동로22길,서울특별시 구로구 구로동로22길 84,1.0,126.888499877207,37.4882061516425,1006449916,20.0,129.0
9721,MA010120220812788410,투다리,투다리강남,자곡점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11680,강남구,11680700,세곡동,1168011200,자곡동,1168011200106510000,651.0,,서울특별시 강남구 자곡동 651,116803122014,서울특별시 강남구 자곡로,서울특별시 강남구 자곡로 180,1.0,127.103361607327,37.4737163228632,37274628,30.0,51.99
9722,MA010120220803459169,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11740,강동구,11740700,둔촌2동,1174010600,둔촌동,1174010600100590009,59.0,9.0,서울특별시 강동구 둔촌동 59-9,117403124002,서울특별시 강동구 명일로,서울특별시 강동구 명일로 167,,127.144559940763,37.533896263163,11762504,30.0,68.00999999999999
9723,MA010120220814143000,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11440,마포구,11440690,망원1동,1144012300,망원동,1144012300103780010,378.0,10.0,서울특별시 마포구 망원동 378-10,114404139133,서울특별시 마포구 동교로9길,서울특별시 마포구 동교로9길 34,1.0,126.910015935772,37.555394234699,1485786520,40.0,1046.0
9724,MA010120220813897204,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11440,마포구,11440700,망원2동,1144012300,망원동,1144012300104780003,478.0,3.0,서울특별시 마포구 망원동 478-3,114404139498,서울특별시 마포구 월드컵로29길,서울특별시 마포구 월드컵로29길 5,1.0,126.905799770657,37.5602563298623,38623516,40.0,1046.0
